ID,Country,Localities,Total Catch,Total Value,species,Geocoded,Map Tool,Verdict,New Country,(1) Southwest Coordinate,(1) Northeast Coordinate,(2) Southwest Coordinate,(2) Northeast Coordinate,(3) Southwest Coordinate,(3) Northeast Coordinate,Notes,Cumul Catch,Additional
49,India,"Tuticorin coast, 1997-2007",7610180,5173451061,"Rastrelliger kanagurta (88%), Rastrelliger serventyi (12%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1740.pdf,,Google maps,,"8.700596, 78.147387","8.840391, 78.261370",,,,,,1161333091,#REF!
50,Sri Lanka,West coast,7371000,3209761175,"Harengula gibbosa (0%), Harengula perforata (0%), Sardinella albella (42%), Sardinella gibbosa (1%), Sardinella perforata (42%), Sardinella sirm (7%), Sardinella taiwanensis (8%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map134.pdf,,Google maps,,"5.975904, 78.746214","9.491638, 80.394163",,,,,,1168704091,#REF!
51,India,"north-west coast, 1991-94",7320669,3648814217,Netuma thalassina (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map274.pdf,,Google maps,,"16.709116, 68.111448","23.553201, 74.439573",,,,,,1176024760,#REF!
52,USA,California,6951510,4286748448,"Anchoviella mauii (0%), Atractoscion nobilis (0%), Belone stolzmanni (0%), Caulolatilus princeps (1%), Citharichthys sordidus (1%), Clupea pallasii pallasii (61%), Cynoscion nobilis (3%), Cypselurus californicus (0%), Engraulis mordax (22%), Microstomus pacificus (5%), Morone saxitilis (0%), Notorynchus cepedianus (0%), Ophiodon elongatus (4%), Paralabrax clathratus (1%), Paralichthys californicus (1%), Rhinobatos productus (0%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map201.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-124.20823%3A31.436105693%3A-114.131211%3A41.312105693%3Abb,green,,,,,,,,,1182976270,#REF!
53,Argentina,Gulf of San Matias,6929020,6997385989,Macruronus magellanicus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1351.pdf,,green,,,,,,,,,1189905290,#REF!
54,South Africa,South Africa,6819313,5335181492,"Acanthopagrus berda (1%), Carcharhinus limbatus (3%), Carcharhinus natator (0%), Carcharhinus taurus (1%), Carcharias taurus (0%), Chrysoblephus cristiceps (0%), Chrysoblephus laticeps (0%), Chrysoblephus lophus (0%), Cymatoceps nasutus (0%), Diplodus sargus capensis (3%), Engraulis japonicus (78%), Epinephelus spiramen (1%), Galeichthys feliceps (1%), Lithognathus lithognathus (0%), Lithognathus mormyrus (3%), Pagellus lithognathus (2%), Pagrus lithognathus (1%), Pagrus nigripinnis (1%), Pagrus robinsoni (1%), Raja djiddensis (1%), Rhabdosargus globiceps (0%), Rhynchobatus djiddensis (4%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map15.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A16.45189%3A-46.978931%3A38.000465%3A-21.710182288%3Abb,green,,,,,,,,,1196724602,#REF!
55,Panama,Gulf of Panama,6702830,1806250980,Cetengraulis mysticetus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map521.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-80.4910202026367%3A7.46974802017212%3A-77.7485656738281%3A9.0772995482973%3Abb,Google maps,,"7.212101, -80.444976","8.952384, -78.269683",,,,,,1203427432,#REF!
56,India,Mangalore,6694282,2055147758,"Sardinella longiceps (77%), Sardinella neohowii (23%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1908.pdf,,Google maps,,"12.839312, 74.747003","12.974510, 74.823221",,,,,,1210121714,#REF!
57,Indonesia,"Sibolga Bay, August-September 1999",6694282,2055147758,"Sardinella longiceps (77%), Sardinella neohowii (23%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1909.pdf,,Google maps,,"1.705256, 98.757452","1.747294, 98.801226",,,,,,1216815996,#REF!
58,NA,Mediterranean,6624984,11058731657,"Brama brama (4%), Chimaera monstrosa (0%), Coryphaena psittacus (2%), Cypselurus polyethmus (0%), Dentex dentex (7%), Dentex vulgaris (1%), Epigonus denticulatus (0%), Gaidropsarus megalokynodon (0%), Leiognathus mediterraneus (15%), Merluccius uraleptus (33%), Molva molva (23%), Molva vulgaris (0%), Mora moro (1%), Phycis blennoides (1%), Phycis phycis (2%), Phycis tinca (0%), Pomadasys stridens (11%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map345.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A13.98812%3A36.5428161620002%3A36.429153442%3A40.9767400000001%3Abb,Google maps,,"30.616325, -5.113780","44.353052, 36.194815",,,,,,1223440981,#REF!
59,Russia,Peter the Great Bay,6598586,2991211501,"Arctoscopus japonicus (12%), Engraulis japonicus (80%), Hemiramphus sajori (6%), Hyporhamphus sajori (2%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map240.pdf,,red,,,,,,,,,1230039567,#REF!
60,Norway,Northern Shelf and western edge of the Norwegian Trench,6354692,5732437760,Pollachius virens (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1684.pdf,,Google maps,,"67.274923, 8.430365","72.424519, 30.563609","57.924588, 2.119539","62.491269, 6.650722",,,,1236394259,#REF!
61,,Western North Atlantic,6354692,5732437760,Pollachius virens (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1685.pdf,,FAO sheet,,,,,,,,Match species to FAO sheet.,1242748951,#REF!
62,Norway,Lofoten,6202784,8491758584,"Gadus morhua (66%), Hippoglossus hippoglossus (2%), Melanogrammus aeglefinus (33%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1006.pdf,,red,,,,,,,,,1248951734,#REF!
63,Norway,Vesterålen,6202784,8491758584,"Gadus morhua (66%), Hippoglossus hippoglossus (2%), Melanogrammus aeglefinus (33%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1013.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-0.0608299999999531%3A53.7538900000001%3A29.93917%3A83.7538900000001%3Abb,red,,,,,,,,,1255154518,#REF!
64,UK,North Sea,6171679,8984244839,"Ammodytes marinus (0%), Gadus morhua (66%), Limanda limanda (18%), Pleuronectes platessa (15%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map148.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-180%3A51.7871700000001%3A180%3A90%3Abb,Google maps,,"51.773796, -3.404627","60.407755, 8.284826",,,,,,1261326198,#REF!
65,,Northeastern Atlantic,6122958,6907924979,"Anarhichas lupus (14%), Anarhichas vomerinus (4%), Coryphaena rupestris (0%), Coryphaenoides rupestris (3%), Gaidropsarus mustela (0%), Gaidropsarus mustellaris (0%), Macrourus stroemii (0%), Melanogrammus aeglefinus (33%), Merlangius merlangus (46%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map156.pdf,,FAO sheet,,,,,,,,Match species to FAO sheet.,1267449155,#REF!
66,Norway,Off Norway,6100228,5410333178,"Brosme brosme (8%), Micromesistius poutassou (92%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map350.pdf,,EEZ,,,,,,,,,1273549384,#REF!
67,,British Isles,5719072,5268275529,"Micromesistius poutassou (98%), Pagellus bogaraveo (1%), Pagellus centrodontus (0%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1424.pdf,,Google maps,,"50.214751, -11.772038","58.687953, 2.195361",,,,,,1279268456,#REF!
68,Portugal,"Portuguese coast, 1984-85",5633222,4903741570,Micromesistius poutassou (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1425.pdf,,EEZ,,,,,,,,,1284901678,#REF!
69,UK,west of the British Isles,5633222,4903741570,Micromesistius poutassou (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1426.pdf,,Google maps,,"50.130313, -12.387273","57.263493, -4.565007",,,,,,1290534900,#REF!
70,Alaska,Bering Sea,5556129,3742409492,"Anoplopoma fimbria (10%), Clupea pallasii pallasii (77%), Hippoglossoides elassodon (4%), Lepidopsetta bilineata (9%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map218.pdf,,green,,,,,,,,,1296091029,#REF!
71,Norway,Norway,5394402,6918027812,"Anarhichas lupus (16%), Anarhichas vomerinus (5%), Enchelyopus cimbrius (0%), Gadus morhua (76%), Gaidropsarus pacificus (0%), Molva dypterygia dypterygia (0%), Molva dypterygia (2%), Pollachius pollachius (2%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map157.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A0.0280000000000573%3A52.0280000000001%3A31.1683913444513%3A71.9720000000001%3Abb,EEZ,,,,,,,,,1301485431,#REF!
71,Norway,Norway,,,Salmo strom (0%),,,drop,,,,,,,,anadromous species; separated from row above,,
72,Russia,Aniva Bay (Sea of Okhotsk),5296406,1704697017,Engraulis japonicus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map914.pdf,,Google maps,,"45.885784, 142.083642","46.667893, 143.407495",,,,,,1306781837,#REF!
73,South Africa,Between Lambert's Bay and St. Sebastian Bay,5296406,1704697017,Engraulis japonicus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map915.pdf,,Google maps,,"-35.026744, 17.359932","-32.023339, 21.117256",,,,,,1312078244,#REF!
74,Namibia,Off Namibia,5296406,1704697017,Engraulis japonicus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map916.pdf,,EEZ,,,,,,,,,1317374650,#REF!
75,Taiwan,Off northern Taiwan Island,5296406,1704697017,Engraulis japonicus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map917.pdf,,Google maps,,"24.465413, 119.561904","26.508196, 123.341200",,,,,,1322671056,#REF!
76,Russia,Peter the Great Bay (Sea of Japan),5296406,1704697017,Engraulis japonicus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map918.pdf,,Google maps,,"42.536511, 131.246127","43.308709, 132.505967",,,,,,1327967463,#REF!
77,,Barents Sea,5218096,7008970628,"Gadus morhua (78%), Limanda limanda (22%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map996.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A16.2654438018799%3A58.5500000000001%3A68.5956649780273%3A84.9%3Abb,Google maps,,"70.082802, 19.768782","80.358096, 65.471907",,,,,,1333185559,#REF!
77,,Barents Sea,,,Salmo socialis (0%),,,drop,,,,,,,,anadromous species; separated from row above,,
78,Canada,British Columbia,5133612,6604449169,"Argentina pretiosa (1%), Clupea pallasii pallasii (83%), Hypomesus pretiosus (0%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map244.pdf,,Google maps,,"48.722676, -138.862259","59.913039, -119.877884",,,,,,1338319171,#REF!
78,Canada,British Columbia,,,"Salmo lagocephalus (0%), Salmo scouleri (0%), Salmo tsuppitch (0%), Oncorhynchus lagocephalus (4%), Oncorhynchus milktschutsch (8%), Oncorhynchus scouleri (5%)",,,drop,,,,,,,,anadromous species; separated from row above,,
78,Canada,British Columbia,,,Coregonus coulterii (0%),,,drop,,,,,,,,freshwater species; separated from row above,,
78,Canada,British Columbia,,,Platichthys stellatus (0%),,,drop,,,,,,,,catadromous species; separated from row above,,
79,Indonesia,Java Sea,5009791,3885155381,"Caranx russelli (1%), Decapterus macrosoma (49%), Decapterus macrosorna (14%), Decapterus russelli (32%), Decapterus russellii (5%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map377.pdf,,Google maps,,"-6.246034, 106.728392","-1.248578, 117.714720",,,,,,1343328961,#REF!
80,Korea (South),"East coast, 1993-94",4964492,2061973049,Ammodytes personatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map149.pdf,,Google maps,,"34.676094, 128.299979","38.554570, 130.826834",,,,,,1348293454,#REF!
81,Korea (South),"Shinsudo, Sacheon, 1988",4964492,2061973049,Ammodytes personatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map150.pdf,,Google maps,,"34.883908, 127.880940","35.123508, 128.128132",,,,,,1353257946,#REF!
82,,North Sea,4909336,4442757889,"Alosa pilchardus (0%), Aphia minuta (0%), Gobius niger (0%), Merluccius merluccius (13%), Merluccius vulgaris (2%), Molva byrkelange (0%), Sardina pilchardus (85%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map36.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-88.9910430908203%3A7.89865493774414%3A-59.2689323425293%3A41.06582%3Abb,Google maps,,"51.773796, -3.404627","60.407755, 8.284826",,,,,,1358167282,#REF!
83,,White Sea,4788629,5846096023,"Boreogadus saida (15%), Gadus morhua (85%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map342.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A18.3000000000001%3A45.8000000000001%3A57.7000000000001%3A84.9%3Abb,Google maps,,"63.883499, 32.590872","68.723828, 44.368216",,,,,,1362955912,#REF!
84,Philippines,"Lingayen Gulf, 1978-79",4788064,10403629885,Parastromateus niger (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1633.pdf,,Google maps,,"16.005419, 119.929556","16.638029, 120.382742",,,,,,1367743976,#REF!
85,Mexico,Baja California,4609530,1312342723,"Caranx symmetricus (2%), Decapterus polyaspis (15%), Merluccius productus (84%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map385.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-118.365114353651%3A27.9551870940001%3A-112.500482771%3A33.1511870940001%3Abb,Google maps,,"27.606049, -119.945369","32.732200, -114.386287",,,,,,1372353506,#REF!
86,Alaska,southeastern Alaska,4503763,3143605027,Clupea pallasii pallasii (95%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map640.pdf,,Google maps,,"54.557091, -140.951331","60.509449, -131.195472",,,,,,1376857269,#REF!
86,Alaska,southeastern Alaska,,,"Salmo stellatus (0%), Oncorhynchus clarkii pleuriticus (5%)",,,drop,,,,,,,,anadromous species; separated from row above,,
87,Alaska,Aleutian Islands,4499047,1517170030,Pleurogrammus monopterygius (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1667.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-179.9%3A43.8969400000001%3A172.444761%3A60.2969400000001%3Abb,Google maps,,"50.824296, 165.365094","56.587595, -159.478656",,,,,,1381356316,#REF!
88,Guinea-Bissau,Rio Grande de Buba,4464111,2503405303,"Caranx senegallus (3%), Caranx senegalus (3%), Ilisha africana (8%), Pagrus caeruleostictus (2%), Pagrus coerulostrictus (0%), Sardinella maderensis (47%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map382.pdf,,drop,,,,,,,,freshwater locality,1385820428,#REF!
88,Guinea-Bissau,Rio Grande de Buba,,,"Ethmalosa fimbriata (36%), Harengula forsteri (0%)",,,drop,,,,,,,,freshwater locality and catadromous species; separated from row above,,
89,Peru,between 4°S and 8°S,4321858,3753860827,"Merluccius gayi peruanus (50%), Merluccius gayi peruvianus (50%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1396.pdf,,Google maps,,"-8.043786, -82.149263","-4.067895, -78.589693",,,,,,1390142286,#REF!
90,Alaska,Kodiak I.,4268925,1749003426,"Ammodytes hexapterus (0%), Clupea pallasii pallasii (100%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map139.pdf,,green,,,,,,,,,1394411211,#REF!
91,Congo,Pointe-Noire,4263105,2655866716,"Dentex angolensis (2%), Dentex polli (2%), Sardinella aurita (47%), Sardinella maderensis (49%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map808.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A11.6605200000001%3A-4.98039974190461%3A12.0665200000001%3A-4.57308999999995%3Abb,Google maps,,"-4.872297, 11.814204","-4.722790, 11.903125",,,,,,1398674315,#REF!
92,Alaska,Bering Sea near St. Michael,4260797,1737520518,Clupea pallasii pallasii (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map635.pdf,,Google maps,,"62.842311, -165.991797","64.955976, -160.657618",,,,,,1402935112,#REF!
93,Alaska,Prince William Sound,4260797,1737520518,Clupea pallasii pallasii (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map637.pdf,,Google maps,,"59.916608, -148.139472","60.967896, -146.013618",,,,,,1407195909,#REF!
94,USA,Chesapeake Bay,4257028,7618338028,"Anchoa mitchilli (0%), Brevoortia tyrannus (0%), Cynoscion regalis (1%), Haemulon chrysopterum (0%), Hyporhamphus meeki (0%), Menidia menidia (0%), Micropogonias undulatus (72%), Orthopristis chrysoptera (0%), Paralichthys dentatus (11%), Pomadasys fulvomaculatus (0%), Pseudopleuronectes americanus (15%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map28.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-96.04736%3A17.00255%3A-56.04736%3A57.00255%3Abb,Google maps,,"36.946533, -76.551271","38.990306, -75.848146",,,,,,1411452937,#REF!
94,USA,Chesapeake Bay,,,"Alosa cyanonoton (0%), Dorosoma notata (0%), Morone saxitilis (0%)",,,drop,,,,,,,,anadromous species; separated from row above,,
95,Norway,Møre,4176073,5920532953,"Gadus morhua (98%), Hippoglossus hippoglossus (2%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1007.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A5.26380210953414%3A58.9126%3A9.97977000000004%3A63.5342216460241%3Abb,red,,,,,,,,,1415629010,#REF!
96,UK,English Channel,4173614,1934674087,"Alosa pilchardus (0%), Labrus bergylta (0%), Microchirus variegatus (0%), Sardina pilchardus (100%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map93.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-15.9999999999999%3A35.0000000000001%3A14.0000000000001%3A65.0000000000001%3Abb,red,,,,,,,,,1419802624,#REF!
97,Portugal,Aveiro,4169773,1922268313,"Alosa pilchardus (0%), Sardina pilchardus (100%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map90.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-8.88890999999994%3A40.2788092038247%3A-8.08917217928997%3A41.0801545592515%3Abb,Google maps,,"40.586766, -8.792944","40.780465, -8.578710",,,,,,1423972397,#REF!
98,Spain,East Cantabrian area,4169773,1922268313,"Alosa pilchardus (0%), Sardina pilchardus (100%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map92.pdf,,Google maps,,"43.006093, -4.923743","43.901296, -3.915748",,,,,,1428142170,#REF!
99,Spain,Galician coast,4169773,1922268313,"Alosa pilchardus (0%), Sardina pilchardus (100%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map94.pdf,,Google maps,,"41.794931, -10.457397","44.581728, -6.996704",,,,,,1432311943,#REF!
100,Portugal,Lisboa,4169773,1922268313,"Alosa pilchardus (0%), Sardina pilchardus (100%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map95.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-9.50052660716588%3A38.409074423375%3A-8.49097212562681%3A39.0647183791658%3Abb,Google maps,,"38.597385, -9.322254","38.951765, -8.891041",,,,,,1436481717,#REF!
101,Portugal,Matosinhos,4169773,1922268313,"Alosa pilchardus (0%), Sardina pilchardus (100%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map96.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-8.86089999999993%3A41.0026900000001%3A-8.47044786989778%3A41.3981147019914%3Abb,Google maps,,"41.157478, -8.719261","41.201019, -8.680980",,,,,,1440651490,#REF!
